PM2.5,NO2,PM10,NO,NOx,O3,tavg,AQI
51.62,19.39,113.442,16.04,8.77,24.844,31.9,108
85.26,37.2,166.404,28.87,9.61,18.838,32.1,139
44.26,34.41,90.498,24.54,20.42,11.32,31.1,140
28.97,16.92,64.016,14.67,7.19,11.91,31.1,100
35.16,22.34,91.37,20.39,10.33,17.11,30.9,107
44.1,16.92,115.466,11.98,12.74,19.53,31,124
57.31,20.94,132.64,7.24,21.64,23.77,31.4,130
54.28,24.85,168.16,18.46,17.05,31.3,31.7,201
60.64,25.94,112.87,15.09,17.23,28.72,32.1,126
53.69,29.04,145.114,22.35,37.17,20.45,31.8,153
49.2,33.32,111.78,19.46,31.25,21.28,31,176
82.63,43.83,140.172,29.3,43.94,22.25,31.4,146
100.77,22.81,87.76,9.42,21.94,23.81,28.4,208
120.24,23.93,131.812,15.04,24.47,24.4,29.2,285
70.64,20.05,87.296,6.67,18.36,25.08,28.8,178
91.69,19.7,85.514,6.21,18.4,24.75,28.3,209
79.98,19.21,111.856,6.78,18.38,25.84,29.4,201
87.7,19.56,111.856,6.53,18.2,26.06,31.3,196
83.47,49.11,130.568,38.26,35.47,26.21,32.5,156
97.96,16.44,95.018,5.9,18.92,24.28,33.1,135
97.74,16.72,115.808,6.16,18.82,39.53,33.7,197
85.55,16.47,110.302,5.93,18.43,40.22,33.5,200
90.87,17.24,96.094,7.67,19.78,40.41,33.9,166
78.25,17.43,124.236,6.55,17.31,26.44,34.4,148
125.51,17.14,100.038,9.66,20.45,40.59,34.6,177
113.78,15.58,70.524,6.1,17.15,40.91,33.5,235
119.68,16.33,102.974,9.6,19.94,43.83,30.9,277
105.59,20.24,182.294,14,23.78,52.84,32.6,221
100.5,21.32,150.276,19,26.22,44.51,32.8,204
102.97,25.74,141.202,24.07,35.87,52.73,32.1,206
127.46,29.99,137.302,18.69,27,48.19,32.6,211
129.49,14.97,70.316,4.23,15.73,46.7,29.5,216
100.13,14.35,66.05,4.48,14.84,47.98,30.4,220
108.88,16.12,44.762,5.25,17.11,50.59,31.1,203
111.48,15.66,70.316,4.69,16.38,42.62,31.6,207
73.81,16.64,70.524,9.21,18.28,40.96,31.7,200
60.15,15.47,103.696,4.59,16.48,46.33,31.6,125
61.59,15.4,89.19,4.51,16.38,46.1,32.4,150
64.94,15.86,70.524,4.86,16.71,43.28,32.2,119
61.26,15.26,81.372,4.94,15.78,44.62,30.9,121
58.49,15.22,63.636,4.21,16.17,49.07,31.7,144
58.84,15.13,55.94,6.18,17.09,50.75,32.2,117
60.75,15.08,103.696,5.64,16.42,43.42,31.2,121
58.12,15.31,104.228,5.17,16.68,45.84,31.9,118
58.33,15.4,83.14,4.06,16.56,46.63,31.6,117
59.87,14.98,101.088,5.29,17.13,37.5,32.4,165
49.91,13.37,72.56,3.95,14.54,39.99,30.8,118
53.53,12.39,56.86,3.85,13.86,35.97,28.7,120
45.43,11.22,85.592,3.25,12.39,36.51,27.7,114
54.86,14.6,56.254,4.57,15.3,36.11,29.4,155
56.25,15.23,77.474,4.53,16.57,37.1,30.9,158
57.87,15.88,82.608,3.92,17.05,41.28,32.6,118
72.61,17.51,94.536,6.83,18.04,38.85,33.6,152
68.28,16.15,43.324,7.62,14.61,33.71,32.1,181
58.07,16.31,84.916,7.07,15.81,38.65,33.3,167
67.93,19.42,104.524,7.21,16.81,42.65,33.6,158
69.03,17.22,59.908,3.74,15.38,36.46,33.9,147
76.57,15.11,59.628,4.06,14.84,33.37,32.1,149
77.2,17.59,76.202,4.02,15.56,28.86,31.5,157
76.18,17.75,104.294,3.79,15.68,32.23,31.7,157
77.16,17.68,103.878,3.53,15.59,33.71,31.9,172
83.72,20.08,158.142,8.87,20.23,32.66,31.8,201
68.41,20.66,114.866,5.59,18.33,33.28,32.2,169
73.86,21.36,162.504,6.06,17.47,30.81,32.4,186
70.58,17.94,64.702,8.99,14.05,29.69,33.4,290
70.61,20.14,101.492,4.7,17.67,30.78,34.1,193
71.19,20.02,143.526,5.51,17.66,28.04,33.6,164
69.56,20.37,140.016,4.76,17.7,30.14,32.6,187
68.72,19.66,131.304,4.69,17.44,28.23,32.8,160
67.95,13.66,75.016,12.24,20.38,40.63,33.2,207
59.59,14.72,71.272,7.78,16.86,36.19,31.4,169
62.54,19.45,90.78,6.95,16.78,31.75,31.8,208
61.7,20.32,96.072,6.01,15.16,33.56,31.9,230
65.54,19.39,119.494,5.32,17.75,36.38,32.4,146
53.35,20.42,149.16,9.12,20.14,35.64,32.2,188
59.2,17.26,114.242,7.11,17.66,32.25,30.4,191
57.02,18.65,115.292,8,18.99,30,31.9,189
53.75,18.59,127.446,5.96,17.67,32.51,30.1,154
48.36,19.18,100.24,5.28,17.62,30.9,30.2,190
40.7,19.23,101.878,6.33,18.33,28.57,30.7,104
36.72,18.96,92.506,5.52,17.64,30.88,31.2,132
42.94,18.58,93.28,5.1,16.77,31.69,30.7,100
47.23,18.89,66.612,4.8,16.87,28.35,28.5,126
81.77,26.1,177.258,16.14,25,32.5,29.4,141
83.64,18.19,172.506,9.73,19.02,38.29,30.4,210
53.69,20.33,105.126,4.82,17.18,31.79,30.7,102
47.88,19.16,83.622,4.45,16.82,29.31,30.3,92
57.59,18.92,108.36,6.64,17.87,24.5,29.4,123
51.55,18.75,87.556,5.14,17.09,31.29,29.8,143
50.58,19.44,87.556,4.86,17.33,30.81,30.7,144
49.89,19.47,105.728,5.12,17.43,29.26,30.9,141
56.67,19.64,109.312,6.55,18.32,30.59,29.9,106
85.39,29.71,157.862,24.62,36.6,29.3,29.4,195
70.17,15.44,70.008,6.32,17.87,18.06,28.9,194
49.45,14.52,74.92,6.56,18.15,16.74,30.6,98
64.89,15.17,113.868,9.85,20.9,19.37,29.1,120
59.69,16.22,78.078,7.9,19.77,16.56,29.8,112
49.27,14.74,46.542,6.46,17.93,12.61,30.7,189
56.12,14.52,72.518,7.86,18.89,14.3,29.9,100
63.11,15.11,54.258,8.68,19.82,11.84,30.9,145
55.12,15.08,63.872,7.62,19,14.38,31.2,123
54.41,14.92,87.81,7.37,18.75,15.58,31,96
61.65,15.12,76.868,8.71,19.68,16.66,30.6,96
53.49,14.57,75.318,7.35,18.54,14.3,30.6,106
58.42,14.41,104.2,8.6,19.25,13.79,31,102
57.52,15.55,66.274,7.55,19.18,15.16,30.6,121
51.29,14.77,68.436,6.41,17.4,13.02,30.7,96
58.79,16.06,94.36,7.48,19.42,22.01,29.7,111
63.39,15.16,72.684,9.21,20.02,20.54,30.6,129
66.98,16.15,78.298,9.85,20.4,12.83,30.7,106
69.54,15.61,97.548,10.26,20.61,13.74,30.7,123
64.9,19.19,85.502,18.87,28.28,15.53,30.1,176
43.12,13.87,56.254,7.05,17.52,15.55,27.3,91
39.93,14.15,57.956,7.95,17.77,12.97,27.8,165
33.26,14.71,57.472,8.13,18.63,10.11,29.8,108
40.27,14.15,62.23,8.07,18.19,12.72,30.8,119
46.96,13.55,84.018,7.88,17.72,13.35,31.2,98
39.91,13.23,72.518,7.39,17.04,16.24,30.9,100
39.65,12.82,46.72,7.25,16.21,12.59,29,127
45.16,13.19,59.12,8.5,16.74,10.77,30.1,100
43.58,14.18,53.738,8.78,17.26,11.95,31.2,146
37.62,16.1,87.196,8.16,17.88,18.81,30.6,112
41,15.66,85.488,8.04,17.36,20.96,30.7,97
32.37,16.34,68.304,8.57,18.15,30.26,31.7,88
24.27,16.66,57.114,8.54,18.34,34.15,31.1,163
26.54,17.24,57.076,9.27,19.25,28.04,30,99
26.96,17.1,80.94,9.51,19.35,28.95,30.8,106
25.83,16.9,64.348,9.14,19,29.73,30.4,83
26.47,17.03,55.104,9.58,19.38,20.59,31.1,82
27.97,17.3,91.88,9.8,19.68,22.13,28.3,107
27.86,17.24,49.156,9.65,19.5,20.26,30.1,86
26.89,16.89,75.63,9.23,19.05,24.66,29.5,88
28.78,17.02,58.354,9.76,19.51,24.13,29.4,148
31.49,15.04,40.96,10.3,18.98,19.44,30.1,79
32.09,14.96,58.326,10.28,18.92,18.16,30.1,82
29.23,15.72,47.41,9.88,18.98,23.09,30.3,79
30.94,15.18,82.05,9.95,18.66,22.54,30.7,128
29.62,14,57.466,9.43,17.61,22.76,31.3,77
29.73,12.96,55.954,9.38,17.13,20.48,32.2,74
30.34,10.69,44.452,10.03,16.63,22.81,31.2,70
31.63,10.45,53.084,10.28,16.76,22.77,30.8,116
35.42,10.47,52.096,11.71,17.88,34.03,30.6,77
27.32,10.48,53.084,10.97,17.46,32.15,30.1,197
27.69,10.76,53.084,10.7,17.2,30.29,30.2,214
39.77,11.93,61.692,9.91,16.66,26.91,30.6,121
31.65,10.81,69.738,10.35,16.65,19.27,30.7,84
39.97,10.01,83.754,12.07,17.23,15.36,31,131
41.94,10.75,80.788,13.27,18.43,19.24,31,153
65.79,9.7,82.572,16.61,20.27,47.29,30.7,171
86.4,10.03,61.954,12.74,17.36,52.35,29.6,165
61.69,10.08,70.524,12.83,17.57,41.98,29.1,176
44.26,10.47,66.26,13.58,18.3,31.31,28.1,224
42.71,10.73,71.274,13.38,18.11,33.91,29.2,154
46.97,11.77,65.058,13.64,19.08,22.96,28.9,188
42.17,10.78,73.406,12.45,17.5,22.74,29.5,135
47,12.94,95.492,14.53,18.79,21.73,28.1,84
49.45,15.21,100.656,15.59,19.82,31.57,29.3,107
46.7,13.7,97.016,17.25,20.87,32.14,27.4,89
33.87,10.87,70.074,12.56,17.82,30.89,29.6,136
33,11.79,46.72,10.66,16.77,28.49,29.1,94
36.3,12.98,66.086,9.39,16.24,32.23,29.4,82
36.51,12.68,71.334,9.45,16.1,25.16,29.2,86
37.71,12.52,58.69,9.9,16.23,23.29,30.2,107
35.73,12.94,46.472,9.26,16.04,21.22,28.8,165
36.27,13.16,70.074,9.4,16.27,25.34,30,150
122.16,21.5,120.726,32.03,37.11,23.67,29.6,203
90.73,22.21,124.556,21.94,22.57,26.13,29.8,263
63.96,22.35,133.332,22.31,33.64,23.01,29.3,196
48.79,15.46,112.126,14.76,21.71,24.94,28.8,156
34.96,14.19,62.144,12.79,18.81,31.38,29.1,147
37.55,13.58,84.342,13.09,18.72,20.22,29.7,109
31.54,12.4,54.832,11.55,16.95,18.08,29.5,121
37.74,12.9,86.646,15.02,19.39,17.91,30,83
41.27,14.19,104.398,11.42,16.82,19.12,28.9,241
47.68,13.2,108.478,11.51,16.65,24.82,28.3,133
81.26,20.88,136.446,23.27,27.69,20.24,26.2,238
44.79,12.53,135.638,13.46,18.71,28.69,27.6,175
50.98,12.27,80.872,11.11,17.9,56.16,28.4,136
46.79,12.05,75.684,10,17.04,57.43,28.6,130
54,13.79,84.306,10.84,18.37,59.47,28.4,128
52.65,11.71,84.306,11.11,17.4,60.46,27.3,136
55.75,12.9,115.64,16.03,20.18,47.37,27.1,125
52.29,10.92,75.016,10.23,16.59,44.29,26.9,113
41.39,9.93,92.36,10.99,16.44,42.18,26.4,195
44.08,10.76,98.74,10.15,16.59,50.33,26.4,174
41.44,11.73,53.084,9.98,15.99,61.39,28.2,142
41.96,13.78,88.192,11,15.28,44.1,27.3,122
41.8,13.77,116.678,10.68,15.7,39.61,28.4,135
43.18,15.87,83.296,12.31,16.76,27.51,27.4,128
44.74,23.81,95.648,16.01,18.55,32.31,28.5,204
53.31,18.91,103.38,10.05,13.82,43.44,26.9,132
38.73,16,57.106,7.29,15.58,50.61,25.7,154
23.46,13.02,45.324,5.53,17.17,56.36,26,119
76.42,13.89,37.066,5.55,17.79,92.04,26.1,117
53.36,15.85,66.18,6.24,20.5,64.95,26.3,183
44.5,15.41,98.354,6.16,19.8,43.68,27.4,100
51.11,14.79,70.292,5.48,18.1,64.42,25,106
55.76,14.72,73.998,5.68,18,69.77,26.7,132
49.55,13.89,49.41,5.76,17.69,58.57,24.9,122
31.49,12.65,42.816,5.43,16.81,65.97,25.5,105
30.89,12.88,42.816,5.26,16.78,70.3,25.2,133
36.51,13.25,55.992,4.87,16.64,58.16,25.7,98
30.69,11.68,66.968,5.86,15.07,32.87,26.2,98
28.66,9.19,110.346,5.87,12.74,28.91,27.3,89
33.37,8.59,87.836,5.39,11.95,42.39,27.3,87
29.11,7.91,69.44,5.56,11.45,48.21,26.7,126
27.08,7.74,33.946,5.2,11.1,50.22,26.3,90
25.63,8.34,70.174,5.94,11.94,43.05,26.9,93
35.35,8.2,35.636,5.19,11.11,48.89,27.5,96
36.82,8.01,51.866,4.97,11.06,65.25,27.3,107
36.96,8.11,60.16,5.93,11.82,53.11,26.2,103
44.41,8.91,60.16,6.43,12.59,57.22,27.1,112
29.55,7.53,33.946,5.14,10.95,61.76,27.2,113
31.97,7.9,38.69,5.24,11.18,56.35,25.9,99
28.82,7.8,35.636,5.35,11.26,49.71,24.6,103
32.64,7.94,61.114,3.75,10.39,43.19,24.8,161
52.16,5.88,123.71,2.73,8.18,35.62,25.4,85
36.062,10.64,67.394,9.92,30.766,25.958,25.4,80
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,25.8,166.4635815
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,25.4,166.4635815
13.27,7.74,53.746,4.7,9.83,19.08,26.8,60.2
48.08,6.79,81.998,5.18,9.96,32.87,26.2,107
40.81,6.05,96.552,5.66,9.97,34.14,26.7,121
40.96,6.76,81.998,6.78,10.95,36.71,26.9,100
46.17,5.56,81.998,5.64,9.2,36.39,27.3,108
78.83,7.55,111.684,7.53,12.74,36.2,27.5,97
138.07,8.62,70.218,8.98,14.8,45.23,27.5,130
54.85,8.39,108.84,7.33,13.35,36.62,26.2,113
42.45,7.61,102.244,7.31,12.99,44.62,25.6,106
46.16,7.64,102.22,8.41,13.78,22.53,26.3,102
48.64,7.96,91.102,8.53,14.01,34.27,26.7,129
44.78,8.38,133.812,9.18,15.06,30.28,27.3,130
39.11,8.47,84.156,7.88,15.11,20.24,27.4,114
42.67,19.41,115.27,14.57,33.4,29.24,26.8,117
65.01,18.15,135.132,12.46,29.84,27.77,27.1,103
56.1,16.39,163.702,10.67,27.63,36.75,27.4,150
50.32,17.56,111.57,9.63,27.48,59.97,27.7,104
63,20.86,85.076,9.27,28.89,12.16,27.1,106
59.47,22.32,97.606,14.43,35.42,12.69,26.9,108
71.81,12.18,70.012,8.24,19.83,23.4,25.8,111
81.74,9.86,64.122,3.79,12.43,39.39,26.7,165
62.63,12.09,90.78,4.71,15.53,37.11,26.3,211
65.1,16.1,90.162,7.81,22.16,13.33,26.1,241
57.23,15.14,92.696,6.45,20.1,21.97,26.1,114
52.27,16.46,107.802,6.82,21.42,25.77,26.3,100
65.97,32.92,119.074,5.86,32.56,34.57,26.3,125
41.3,8.72,77.438,5.17,10.41,20.722,25.8,123
36.81,6.44,86.438,4.61,8.85,18.856,25.9,106
44.87,12.75,90.274,5.06,15.02,31.84,26.6,63
63.67,21.07,140.68,7.42,22.62,18.99,26.1,132
67.49,19.92,147.742,7.21,21.91,24.3,26.4,136
52.94,10.48,81.908,6.69,15.12,17.02,26,184
69.88,25.36,89.27,8.13,25.42,19.24,25.9,120
66.89,21.05,81.994,7,22.43,14.33,25.2,162
62.27,20.35,91.074,7.04,21.92,17.26,25.1,119
51.56,20.34,78.642,6.67,21.72,23.03,25.3,113
58.27,22.24,111.284,7.43,23.31,20.26,25,119
63.13,25.19,82.764,8.1,25.04,19.69,25.3,129
80.23,21.76,161.834,7.06,23.08,30.64,25.6,220
39.74,13.02,81.61,4.5,15.63,29.13,25.2,139
49.21,12.83,93.194,6.26,15.21,40.45,24.9,130
55.73,10.86,105.334,5.82,13.78,32.4,25,121
58.28,12.01,105.334,6.82,15.13,33.07,26.9,114
56.47,12.34,55.94,6.97,15.39,28.81,27.6,115
60.04,11.52,90.78,5.69,14.17,33.98,27.4,200
55.45,11.1,91.962,5.28,13.7,33.05,27.8,167
65.26,11.46,65.348,6.89,14.64,21.75,27.3,172
53.07,11.09,77.866,4.53,10.24,34.52,26.9,117
51.32,8.8,57.054,4.16,8.12,57.19,27.1,198
46.84,12.73,82.074,6.09,11.58,34.98,26.4,153
46.29,18.21,138.28,9.88,17.18,30.61,26.3,142
42.49,18.3,120.78,9.97,17.33,32.57,26.3,144
47.11,13.56,76.72,8.7,14.2,26.99,26.5,145
50.13,13.23,99.86,10.72,15.55,22.2,26.1,149
53.58,15.06,110.704,9.69,15.66,22.59,26.4,186
76.91,12.11,195.16,9.77,14.27,30.36,25.9,216
107.65,14.47,145.958,10.73,16.13,21.67,26.1,220
69.9,15.9,130.186,11.42,17.36,26.83,26,209
112.72,15.66,198.006,11.82,17.54,22.93,26.4,251
81.79,12.72,98.568,10.07,14.84,26.09,26.6,191
127.03,13.25,146.758,8.46,13.84,28.65,26.9,203
70.57,13.74,92.19,8.24,13.91,20.8,26.1,183
79.55,12.07,112.618,9.63,14.14,20.9,27.3,162
76.36,9.92,120.408,6.21,10.54,22.66,26.7,154
92.83,12.68,34.522,9,13.94,24.37,26.2,181
98.75,12.5,171.054,8.31,13.27,25.94,27.8,223
82.03,14.24,115.886,6.36,12.57,28.54,27.2,193
85.64,16.69,150.092,10.32,16.7,29.62,26.9,157
76.72,12.56,106.042,7.12,12.24,22.99,26.9,173
57.58,11.15,141.382,10.37,13.49,19.11,25.9,133
65.38,11.74,104.198,12.45,15.35,17.51,26.7,109
80.38,12.43,110.466,7.92,16.3,19.19,27.3,160
68.45,8.8,98.084,5.26,9.1,31.74,27.8,145
73.22,13.11,93.282,8.96,13.38,27.19,27.6,134
79.01,15.12,145.218,11.02,15.84,38.48,27.8,170
83.44,13.42,90.43,9.83,14.13,59.12,28.4,179
62.16,10.03,67.984,5.84,9.5,54.63,28.4,156
41.54,10.28,100.23,6.52,10.12,55.5,28.1,130
67.25,15.63,97.654,10.22,15.5,40.72,27.7,106
44.41,13.03,75.354,6.61,11.54,52.03,28,96
47.25,10.99,118.54,8.1,11.66,50.4,28.7,99
35.75,8.13,119.984,5.6,8.28,28.91,28.6,80
51.79,11.31,52.652,8.99,12.48,17.04,28.4,88
32.96,10.8,58.9,4.06,8.53,31.71,28.8,108
52.25,9.13,97.394,4.99,8.43,41.56,28.7,114
90.02,12.13,101.016,6.81,11.24,39.73,28.7,153
69.55,10.84,69.898,8.44,10.49,41.66,28.6,196
47.78,9.44,89.6,5.37,9.6,39.99,28.2,132
67.25,12.58,59.468,8.91,14.54,42.39,27.9,117
62.62,12.49,62.294,7.22,13.24,48.38,28.7,143
62.87,10.21,57.054,4.59,10.14,55.16,28.4,142
56.24,9.88,62.294,5.71,10.82,47.29,29.2,135
60.92,12.17,86.524,6.31,11.77,46.66,29.3,120
81.03,11.06,96.362,6.25,11.8,40.93,28.7,158
80.44,10.22,74.79,8.53,12,18.31,29.7,186
66.08,8.99,118.54,6.95,11.29,15.38,29.8,155
65.08,11.65,70.958,6.79,12.45,17.59,29.8,136
57.73,8.73,104.4,6.71,10.98,21.32,29.7,131
74.65,7.78,70.712,4.94,9.07,23.41,29.6,135
76.68,8.14,124.446,5.84,10.05,21.72,29.4,193
81.93,8.79,89.462,6.02,10.54,24.71,29.7,188
86.31,10.7,64.276,5.03,10.73,20.46,29.5,187
87.07,9.98,38.69,4.82,9.82,19.61,29.3,214
100.61,11.24,34.522,4.2,9.77,18.18,30,216
98.47,8.57,33.946,3.22,7.73,24.29,30.7,221
123.36,11.41,63.712,3.79,9.54,22.18,31.6,251
69.38,18.52,64.122,3.48,13.35,28.48,31.6,179
68.25,10.38,72.908,2.71,10.51,20.14,30.7,143
64.05,11.13,65.348,7.1,14.49,20.81,30.1,132
59.46,10.97,74.326,5.91,11.97,21.8,29.2,123
64.1,5.2,103.732,4.57,6.79,23.17,29.1,125
63.03,7.26,121.95,5.29,8.55,33.42,29.1,134
46.09,8.79,86.946,5.95,10.03,30,29.7,121
51.43,8.2,72.522,6.62,11.13,19.84,30.1,114
53.32,7.83,78.314,5.66,10.24,19.58,30.2,114
55.51,7.36,84.872,5.8,10.13,22.65,29.9,113
64.92,7.16,82.864,6.48,10.53,19.22,30.2,128
65.84,5.4,65.548,5.87,9.19,19.93,30.4,216
63.65,5.76,65.548,4.99,8.7,20.87,30.6,132
67.33,7.21,56.708,6,10.45,19.9,30.6,137
68.04,9.32,60.14,4.86,9.83,21.71,30.4,140
70.13,10.91,72.908,8.66,12.32,24.49,30.6,151
64.37,14.68,90.196,9.05,14.44,23.19,30.9,144
56.54,6.9,137.668,7.06,10.05,15.53,30.7,128
54.83,7.41,130.358,7.01,11.35,31.04,30.5,117
61.1,7.96,87.772,7.72,12.38,42.09,30.2,132
61.34,11.1,87.848,8.74,13.79,44.35,30.4,141
56.23,17.24,90.78,6.25,13.8,37.1,31.4,125
59.15,18.86,77.642,5.19,12.63,48.46,32.3,130
55.65,12.33,57.054,4.48,8.91,59.44,32.2,129
54.15,12.57,84.254,5.06,9.45,45.28,31.9,122
56.37,12.29,74.392,6.08,10.23,29.27,31.6,122
54.71,12.81,104.6,7.47,11.79,32.01,31.6,123
55.5,13.47,88.466,7.4,12.65,26.98,31.1,113
56.62,15.05,128.914,9.49,14.61,25.79,31.2,127
60.73,16.53,96.024,8.16,14.37,23.39,31.7,134
51.55,13.44,77.942,5.25,10.36,35.06,32.3,123
51.96,13.52,61.19,4.76,9.92,44.55,33.6,129
60.21,11.49,84.254,2.65,8.29,46.92,33.5,133
65.26,11.83,57.054,2.51,8.55,54.93,33,134
61.78,13.51,84.254,3.63,9.69,42.23,33,130
57.7,11.26,57.054,3.48,8.01,28.18,31.7,122
56.99,15.37,88.466,5.62,11.31,27.37,31.4,120
51.73,18.17,72.084,7.92,16.19,23.58,31.9,120
48.7,17.65,82.276,8.13,17.98,29.76,31.9,124
65.21,17.26,116.896,6.56,16.62,33.3,31.6,169
89.6,16.96,62.26,6.85,16.62,54.2,32.3,212
58.58,16.06,88.582,5.79,15.3,47.31,32.2,147
54.16,15.93,105.578,5.41,14.95,38.81,32.7,123
55.79,15.74,129.488,5.49,14.88,34.5,32.2,127
57.2,13.99,90.78,5.86,13.37,32.6,31.9,125
64.95,13.29,64.708,5.01,12.04,41.1,31.9,129
56.02,14.38,87.848,5.04,11.99,42.11,31.8,139
53.3,13.8,90.78,5.44,12.02,32.45,32.2,123
52.04,13.85,76.116,5.54,11.76,24.26,32.2,122
61.37,15.13,96.024,8.06,14.61,22.41,32.3,135
59.24,14.66,117.006,5.93,11.65,31.62,32.1,136
58.43,18.69,57.054,6.11,13.71,53.25,32.4,144
68.42,16.17,88.774,4.02,14.2,53.29,32.3,161
62.47,13.86,62.294,3.8,13.01,48.37,32.3,166
55.77,12.38,57.054,3.28,11.87,51.8,32.2,183
58.8,13.77,57.054,4.28,13.3,58.35,29.9,136
81.06,20.11,144.38,6.14,17.96,38.9,26,171
65.17,25.13,144.998,6.95,20.31,27.97,25.9,164
48.59,21.24,106.706,4.81,14.85,41.45,28.5,113
45.05,25.57,83.03,4.3,17.51,55.65,31.1,91
51.6,16.03,85.25,3.63,12.78,52.65,32.7,94
51.67,16.22,78.522,4.11,13.25,56.21,33.7,95
51.11,20.41,116.326,5.81,16.94,41.93,33.8,93
50.24,19.87,63.582,4.84,15.43,51.11,33.9,91
45.89,18.13,108.74,4.72,17.56,48.96,34.6,102
48.61,18.15,106.706,4.66,22.48,41.27,33.9,112
51.67,18,58.734,3.66,15.56,49.56,32.4,117
50.64,17.49,54.598,4.53,14.35,55.38,32.6,115
44.88,15.77,51.866,4.89,12.93,59.45,32.6,124
43.41,10.44,53.512,4,10.55,48.16,32.9,97
57.32,12.13,54.598,4.53,14.57,61.61,32.7,120
43.52,11.38,57.174,4.42,12.55,58.74,32.5,122
41.29,10.64,79.066,4.73,10.18,40.93,31.6,122
32.18,25.77,53.704,26.036,23.768,43.526,31.8,88
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,31.1,166.4635815
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,31.2,166.4635815
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,30.8,166.4635815
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,29.6,166.4635815
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,29,166.4635815
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,31.2,166.4635815
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,31.9,166.4635815
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,32.4,166.4635815
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,32.3,166.4635815
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,33.1,166.4635815
43.16,17.81,76.152,7.86,19.29,19.23,33.2,103.2
32.64,15.81,104.536,6.53,18.03,33.41,33,92
44.73,13.57,89.962,5.98,13.72,36.19,32.4,94
41.29,13.78,84.298,5.87,15.08,28.24,32.1,102
45.76,11.62,86.368,4.25,12.34,33.51,31.1,100
43.38,9.81,53.512,3.55,11.04,49.08,30.7,100
38.93,8.44,53.512,3.54,8.32,47.71,29.3,89
42.3,15.62,134.364,5.01,22.91,37.87,29.3,89
32.8,11.31,63.982,2.98,12.63,31.72,29.4,83
40.78,12.82,64.594,7.28,14.79,22.67,28.9,70
50.94,10.78,87.216,6.76,15.77,27.66,30.4,71
56.998,10.11,113.736,7.138,16.66,22.8,28.2,117
73.03,18.13,138.272,12.32,13.96,31.14,28.1,142.4
46.17,17.56,108.15,9.37,18.92,32.27,28.8,117.4
60.36,13.17,124.032,6.84,14.93,28.09,28.1,86
42.8,22.99,91.066,13.55,24.24,15.69,27.7,100
109.5,17.81,52.864,10.32,19.65,9.94,30,88
45.6,15.08,57.09,9.61,15.17,10.94,31.4,161
47.91,10.99,77.104,5.34,11.44,19.56,31.1,81
30.43,11.59,60.624,5.25,13.04,22.09,31.2,81
96.65,15.97,51.302,8.97,17.48,14.71,31.4,86
196.81,16.33,48.044,8.94,17.43,11.26,31.3,271
29.09,13.53,31.54,6.61,15.39,16.99,30.9,162
29.34,13.49,36.126,7.61,14.83,4.46,29.3,91
57.26,18.17,97.21,7.37,21.14,10.57,30.9,104
28.3,15.79,63.79,8.09,17.74,11.86,32,103
35.38,13.72,49.42,6.37,13.71,16.17,31.9,74
22.97,14.02,36.234,6.36,14.67,10.79,32.4,129
23.24,15.75,52.032,6.48,15.93,28.11,32.4,58
24.87,14.94,35.816,6.12,16.54,27.45,31.9,69
18.67,16.61,58.82,7.51,18.51,15.02,31.7,66
26.6,14.83,85.164,5.68,16.51,39.34,31.1,70
34.33,15.03,82.658,5.24,17.44,35.13,30.4,69
35.16,12.35,73.732,4.3,14.67,36.1,29.6,70
31.69,12.95,47.22,5.18,15.08,25.9,29.7,71
32.43,16.81,37.272,9.66,17.54,8.82,28.6,125
33.09,16.36,45.108,8.36,18.57,8.77,29.3,87
27.02,19.78,35.08,17.68,18.94,7.23,29.3,59
21.38,15.05,33.764,7.13,16.48,12.6,29.2,57.8
29.69,12.64,37.286,6.9,12.35,7.8,29.2,62
59.34,7.48,119.63,3.31,8.66,36.62,30.6,54
30.71,6.49,105.148,3.18,7.85,14.484,29.2,103
23.58,7.82,91.322,3.14,8.45,19.67,29.6,73
24.43,7.59,38.106,3.23,8.09,24.2,29.7,78
42.82,11.82,85.592,4.12,10.24,38.65,30.1,87
28.51,13.16,39.038,5.83,12.17,15.84,29.5,81
34.01,14.56,37.608,6.85,13.61,9.82,28.6,82
32.41,14.19,33.796,6.96,13.89,1.8,29.6,84
32.88,17.12,41.462,5.6,14.41,9.89,29.7,75
34.8,19.48,46.878,10.13,20.31,10.5,30.5,78
40.39,14.77,54.186,9.46,16.3,11.18,31.3,151
32.44,14.82,54.566,9.17,16.2,8.23,31.6,100
